,Company,TypeName,Ram,OpSys,Weight,Price_euros,Screen,IPS_Screen,Screen_PPI,Cpu_brand,HDD,SSD,Gpu_brand,os
1052,Dell,2 in 1 Convertible,8,Windows 10,2.3,1094.0,TouchScreen,Yes,141.2119981,Intel Core i5,0,256,Intel,Windows
1053,HP,Notebook,4,Windows 10,2.04,979.0,NormalScreen,No,100.4546699,Intel Core i5,0,256,Intel,Windows
1054,Dell,Ultrabook,16,Windows 10,1.2,2254.0,TouchScreen,No,276.0535301,Intel Core i7,0,1000,Intel,Windows
1055,HP,Notebook,4,Windows 10,2.31,705.15,NormalScreen,No,100.4546699,Intel Core i3,500,0,Intel,Windows
1056,HP,Notebook,4,No OS,1.96,499.0,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Others/No OS/Linux
1057,Acer,Notebook,8,Windows 10,2.4,449.0,NormalScreen,No,100.4546699,AMD Processor,1000,0,AMD,Windows
1058,Dell,2 in 1 Convertible,12,Windows 10,1.6,1299.0,TouchScreen,Yes,165.6321181,Intel Core i7,0,256,Intel,Windows
1059,MSI,Gaming,16,Windows 10,2.94,1819.0,NormalScreen,No,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
1060,HP,Notebook,8,Windows 10,2.04,1070.0,NormalScreen,No,141.2119981,Intel Core i7,0,256,Intel,Windows
1061,Asus,Gaming,16,No OS,4.0,998.0,NormalScreen,Yes,127.3356746,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
1062,Dell,Notebook,4,Windows 10,2.25,559.0,NormalScreen,No,141.2119981,Intel Core i5,1000,0,Intel,Windows
1063,Dell,Notebook,16,Windows 10,2.32,989.99,NormalScreen,No,141.2119981,Intel Core i7,2000,0,AMD,Windows
1064,MSI,Gaming,16,Windows 10,1.8,1929.0,NormalScreen,No,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
1065,Dell,Ultrabook,8,Windows 10,1.29,1458.0,NormalScreen,No,165.6321181,Intel Core i7,0,256,Intel,Windows
1066,Asus,Gaming,64,Windows 10,3.58,3975.0,NormalScreen,Yes,127.3356746,Intel Core i7,0,1000,Nvidia,Windows
1067,Dell,2 in 1 Convertible,8,Windows 10,1.62,798.01,TouchScreen,No,165.6321181,Intel Core i7,0,256,Intel,Windows
1068,Dell,Gaming,16,Windows 10,3.21,1329.0,NormalScreen,No,282.4239962,Intel Core i7,1000,256,Nvidia,Windows
1069,Apple,Ultrabook,8,Mac OS X,0.92,1300.0,NormalScreen,Yes,226.4155472,Other Intel Processor,0,0,Intel,Mac
1070,Dell,Notebook,4,Windows 10,2.06,481.98,NormalScreen,No,100.4546699,Intel Core i3,500,0,Intel,Windows
1071,HP,Notebook,4,Windows 10,2.31,1199.0,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
1072,HP,Ultrabook,8,Windows 7,1.26,1199.0,NormalScreen,No,176.2325736,Intel Core i5,0,256,Intel,Windows
1073,HP,Notebook,8,Windows 10,1.49,1090.0,NormalScreen,No,165.6321181,Intel Core i7,0,256,Intel,Windows
1074,Lenovo,Ultrabook,8,Windows 10,1.3,1713.49,TouchScreen,Yes,176.2325736,Intel Core i7,0,256,Intel,Windows
1075,Lenovo,Notebook,8,Windows 10,3.0,659.0,NormalScreen,No,106.1130621,Intel Core i5,1000,0,AMD,Windows
1076,Lenovo,Notebook,4,Windows 10,2.3,977.0,NormalScreen,Yes,141.2119981,Intel Core i5,1000,0,Nvidia,Windows
1077,MSI,Gaming,16,Windows 10,3.78,2499.0,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
1078,Lenovo,Notebook,4,Windows 10,2.1,540.0,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
1079,HP,Notebook,4,Windows 7,2.31,940.0,NormalScreen,No,141.2119981,Intel Core i5,500,0,Intel,Windows
1080,Lenovo,Ultrabook,8,Windows 10,0.99,1399.0,TouchScreen,Yes,234.9767648,Other Intel Processor,0,512,Intel,Windows
1081,Lenovo,Gaming,32,Windows 10,4.6,3240.0,NormalScreen,Yes,127.3356746,Intel Core i7,0,512,Nvidia,Windows
1082,Lenovo,2 in 1 Convertible,4,Windows 10,0.69,646.27,TouchScreen,Yes,224.1738091,Other Intel Processor,0,0,Intel,Windows
1083,HP,Ultrabook,16,Windows 10,1.3,2049.0,NormalScreen,Yes,331.2642361,Intel Core i7,0,512,Intel,Windows
1084,Dell,Notebook,8,Windows 10,2.18,750.0,NormalScreen,No,141.2119981,Intel Core i5,0,256,Intel,Windows
1085,HP,Notebook,4,Windows 7,1.54,1030.99,NormalScreen,No,157.3505121,Intel Core i5,500,0,Intel,Windows
1086,HP,Workstation,8,Windows 7,1.9,1495.0,NormalScreen,No,141.2119981,Intel Core i7,0,256,AMD,Windows
1087,Lenovo,Notebook,8,Windows 7,1.7,1199.0,NormalScreen,No,157.3505121,Intel Core i5,0,180,Intel,Windows
1088,HP,Notebook,4,Chrome OS,1.29,615.0,NormalScreen,No,276.0535301,Other Intel Processor,0,0,Intel,Others/No OS/Linux
1089,Acer,Notebook,4,Windows 10,2.4,387.0,NormalScreen,No,100.4546699,AMD Processor,500,0,AMD,Windows
1090,Dell,Notebook,4,Linux,2.2,393.49,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Others/No OS/Linux
1091,HP,Notebook,4,No OS,1.86,345.99,NormalScreen,No,100.4546699,Intel Core i3,1000,0,Intel,Others/No OS/Linux
1092,Asus,Gaming,8,Windows 10,2.7,1599.0,NormalScreen,Yes,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
1093,Dell,Ultrabook,4,Windows 10,1.4,818.35,NormalScreen,Yes,165.6321181,Intel Core i5,0,256,AMD,Windows
1094,HP,Netbook,4,Windows 7,2.4,1599.0,NormalScreen,No,125.367428,Intel Core i5,0,128,Intel,Windows
1095,Acer,Notebook,8,Windows 10,2.4,799.0,NormalScreen,No,141.2119981,Intel Core i5,1000,256,Nvidia,Windows
1096,Dell,Notebook,8,Windows 10,2.36,638.8,NormalScreen,No,141.2119981,Intel Core i5,1000,0,AMD,Windows
1097,MSI,Gaming,8,Windows 10,2.6,1599.0,NormalScreen,No,127.3356746,Intel Core i7,0,256,Nvidia,Windows
1098,HP,Notebook,4,Windows 10,1.96,500.0,NormalScreen,No,100.4546699,Other Intel Processor,1000,0,Intel,Windows
1099,Asus,Gaming,16,Windows 10,4.3,2299.0,NormalScreen,Yes,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
1100,Dell,Ultrabook,4,Windows 7,1.5,1135.15,NormalScreen,No,125.367428,Intel Core i3,500,0,Intel,Windows
1101,Dell,Ultrabook,4,Windows 7,1.5,1166.97,NormalScreen,No,125.367428,Intel Core i3,0,128,Intel,Windows
1102,Acer,Notebook,4,Chrome OS,2.2,209.0,NormalScreen,No,100.4546699,Other Intel Processor,0,16,Intel,Others/No OS/Linux
1103,HP,Workstation,8,Windows 7,3.0,2899.0,NormalScreen,Yes,127.3356746,Intel Core i7,1000,0,AMD,Windows
1104,Lenovo,Gaming,16,Windows 10,2.4,1199.0,NormalScreen,No,141.2119981,Intel Core i7,0,512,Nvidia,Windows
1105,Dell,Ultrabook,8,Windows 7,1.5,1413.1,NormalScreen,No,125.367428,Intel Core i5,0,256,Intel,Windows
1106,MSI,Gaming,8,Windows 10,2.9,1511.19,NormalScreen,No,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
1107,Lenovo,2 in 1 Convertible,4,Windows 10,2.1,867.0,TouchScreen,Yes,141.2119981,Intel Core i5,0,256,Intel,Windows
1108,HP,Notebook,4,Windows 10,2.1,398.0,NormalScreen,No,141.2119981,AMD Processor,1000,0,AMD,Windows
1109,Asus,Gaming,16,Windows 10,2.59,1339.0,NormalScreen,Yes,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
1110,HP,Notebook,8,Windows 10,1.16,1699.0,TouchScreen,No,276.0535301,Other Intel Processor,0,256,Intel,Windows
1111,Dell,Notebook,4,Windows 7,2.24,769.15,NormalScreen,No,100.4546699,Intel Core i5,500,0,AMD,Windows
1112,Lenovo,Notebook,4,Windows 10,2.1,429.0,NormalScreen,No,100.4546699,Intel Core i3,0,128,Intel,Windows
1113,HP,Ultrabook,8,Windows 10,1.16,1969.0,NormalScreen,No,165.6321181,Intel Core i7,0,512,Intel,Windows
1114,Lenovo,2 in 1 Convertible,4,Android,0.69,549.0,TouchScreen,Yes,224.1738091,Other Intel Processor,0,0,Intel,Others/No OS/Linux
1115,Dell,Ultrabook,8,Windows 10,1.23,1379.0,NormalScreen,No,165.6321181,Intel Core i7,0,256,Intel,Windows
1116,Lenovo,Gaming,16,Windows 10,4.6,2749.99,NormalScreen,Yes,127.3356746,Intel Core i7,0,256,Nvidia,Windows
1117,Razer,Ultrabook,8,Windows 10,1.25,1029.0,TouchScreen,No,352.4651472,Intel Core i7,0,256,Intel,Windows
1118,Toshiba,Ultrabook,16,Windows 10,1.05,2226.0,NormalScreen,No,165.6321181,Intel Core i7,0,512,Intel,Windows
1119,Asus,Gaming,8,Windows 10,3.52,1312.49,NormalScreen,No,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
1120,Vero,Notebook,4,Windows 10,1.35,196.0,NormalScreen,No,165.6321181,Other Intel Processor,0,0,Intel,Windows
1121,HP,Notebook,8,Windows 10,1.16,1690.0,NormalScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
1122,HP,Notebook,8,Windows 7,1.43,1513.0,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
1123,Dell,Notebook,4,Linux,2.09,523.63,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Others/No OS/Linux
1124,Asus,Notebook,4,Windows 10,2.0,435.0,NormalScreen,No,100.4546699,Intel Core i3,1000,0,Intel,Windows
1125,Lenovo,2 in 1 Convertible,8,Windows 10,1.8,1669.0,TouchScreen,Yes,157.3505121,Intel Core i7,0,256,Intel,Windows
1126,Lenovo,2 in 1 Convertible,4,Windows 10,0.69,479.0,TouchScreen,Yes,224.1738091,Other Intel Processor,0,0,Intel,Windows
1127,HP,Ultrabook,8,Windows 7,1.26,1895.0,NormalScreen,No,125.367428,Intel Core i5,0,256,Intel,Windows
1128,Lenovo,Gaming,8,No OS,2.4,989.0,NormalScreen,Yes,141.2119981,Intel Core i5,1000,128,Nvidia,Others/No OS/Linux
1129,HP,Gaming,8,Windows 10,3.35,1129.0,NormalScreen,Yes,127.3356746,Intel Core i5,1000,128,Nvidia,Windows
1130,HP,Notebook,8,Windows 10,2.04,629.0,NormalScreen,No,100.4546699,Intel Core i7,2000,0,Intel,Windows
1131,Lenovo,2 in 1 Convertible,8,Windows 7,1.8,2050.38,TouchScreen,Yes,157.3505121,Intel Core i7,0,512,Nvidia,Windows
1132,Asus,Notebook,4,Windows 10,1.5,278.0,NormalScreen,No,111.9352036,Other Intel Processor,0,0,Intel,Windows
1133,HP,Ultrabook,8,Windows 10,1.84,752.0,NormalScreen,No,141.2119981,Intel Core i7,0,256,Intel,Windows
1134,Acer,Notebook,4,Windows 10,2.23,616.0,NormalScreen,No,141.2119981,Intel Core i5,1000,0,Nvidia,Windows
1135,Lenovo,Notebook,16,Windows 10,2.5,1099.0,NormalScreen,No,141.2119981,Intel Core i7,0,0,AMD,Windows
1136,HP,Workstation,8,Windows 7,3.0,3949.4,NormalScreen,Yes,127.3356746,Intel Core i7,0,256,Nvidia,Windows
1137,Dell,Notebook,8,Windows 10,2.5,784.0,NormalScreen,No,100.4546699,Intel Core i5,1000,0,AMD,Windows
1138,MSI,Gaming,16,Windows 10,3.78,2399.0,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
1139,HP,Ultrabook,8,Windows 7,1.88,2171.72,NormalScreen,No,141.2119981,Intel Core i7,0,256,Intel,Windows
1140,Lenovo,2 in 1 Convertible,16,Windows 10,2.8,2440.0,TouchScreen,Yes,209.8006829,Intel Core i7,0,512,Intel,Windows
1141,MSI,Gaming,8,Windows 10,2.4,1142.8,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
1142,HP,2 in 1 Convertible,8,Windows 10,1.48,1629.0,TouchScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
1143,HP,Workstation,8,Windows 7,2.59,2229.0,NormalScreen,Yes,141.2119981,Intel Core i7,0,256,Nvidia,Windows
1144,HP,2 in 1 Convertible,8,Windows 10,1.48,1799.0,TouchScreen,No,220.8428241,Intel Core i7,0,256,Intel,Windows
1145,HP,Workstation,8,Windows 7,2.0,1899.0,NormalScreen,No,141.2119981,Intel Core i7,0,256,Nvidia,Windows
1146,HP,Ultrabook,8,Windows 7,1.26,2296.95,NormalScreen,No,176.2325736,Intel Core i7,0,256,Intel,Windows
1147,Dell,Notebook,8,Windows 10,2.18,1009.9,NormalScreen,No,141.2119981,Intel Core i7,0,256,Nvidia,Windows
1148,HP,Notebook,8,Windows 7,1.88,1579.0,NormalScreen,No,141.2119981,Intel Core i5,0,256,Intel,Windows
1149,Lenovo,2 in 1 Convertible,8,Windows 10,1.27,2339.0,TouchScreen,Yes,209.8006829,Intel Core i7,0,256,Intel,Windows
1150,Lenovo,Notebook,4,No OS,1.9,339.0,NormalScreen,No,100.4546699,Intel Core i3,1000,0,Intel,Others/No OS/Linux
1151,HP,Notebook,4,Windows 10,1.86,297.0,NormalScreen,No,100.4546699,AMD Processor,500,0,AMD,Windows
1152,Lenovo,Notebook,8,No OS,2.32,599.0,NormalScreen,No,141.2119981,Intel Core i5,1000,0,AMD,Others/No OS/Linux
1153,Dell,Gaming,8,Windows 10,2.62,1199.0,NormalScreen,No,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
1154,Dell,Notebook,8,Windows 10,2.04,2250.68,TouchScreen,Yes,282.4239962,Intel Core i5,0,256,Nvidia,Windows
1155,HP,Notebook,4,Windows 10,1.91,478.89,NormalScreen,No,141.2119981,AMD Processor,0,256,AMD,Windows
1156,MSI,Gaming,16,Windows 10,2.7,1492.8,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
1157,Lenovo,Ultrabook,12,Windows 7,1.4,2299.0,NormalScreen,No,157.3505121,Intel Core i7,0,512,Intel,Windows
1158,Lenovo,Notebook,8,Windows 10,2.5,788.49,NormalScreen,No,141.2119981,Intel Core i5,0,0,AMD,Windows
1159,HP,2 in 1 Convertible,8,Windows 10,1.48,2041.0,TouchScreen,No,220.8428241,Intel Core i7,0,512,Intel,Windows
1160,Lenovo,Ultrabook,8,Windows 7,1.7,1499.0,NormalScreen,No,157.3505121,Intel Core i7,0,256,Intel,Windows
1161,MSI,Gaming,16,Windows 10,1.7,1769.0,NormalScreen,No,157.3505121,Intel Core i7,1000,256,Nvidia,Windows
1162,HP,Gaming,8,Windows 10,2.62,899.0,NormalScreen,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
1163,Lenovo,Notebook,8,Windows 10,2.2,459.0,NormalScreen,No,100.4546699,Intel Core i3,1000,0,Intel,Windows
1164,HP,Notebook,4,No OS,2.1,476.99,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Others/No OS/Linux
1165,Dell,Gaming,8,Windows 10,2.62,1498.0,NormalScreen,No,282.4239962,Intel Core i7,1000,128,Nvidia,Windows
1166,Lenovo,Notebook,8,Windows 10,1.95,1390.0,NormalScreen,Yes,141.2119981,Intel Core i5,0,256,Intel,Windows
1167,Lenovo,Notebook,4,Windows 10,2.2,468.0,NormalScreen,No,141.2119981,Intel Core i3,1000,0,Nvidia,Windows
1168,HP,Notebook,2,Windows 10,1.44,249.0,NormalScreen,No,111.9352036,Other Intel Processor,0,0,Intel,Windows
1169,MSI,Gaming,8,Windows 10,2.2,839.0,NormalScreen,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
1170,HP,Notebook,8,Windows 10,1.96,679.0,NormalScreen,No,141.2119981,Intel Core i7,0,256,Intel,Windows
1171,HP,Notebook,16,Windows 10,2.1,1159.0,NormalScreen,No,141.2119981,Intel Core i7,0,512,Intel,Windows
1172,Asus,Notebook,4,Windows 10,2.2,369.0,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
1173,Lenovo,Notebook,4,No OS,2.1,398.0,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Others/No OS/Linux
1174,Lenovo,Notebook,8,No OS,2.2,709.0,NormalScreen,No,141.2119981,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
1175,Asus,Notebook,4,Windows 10,2.0,769.0,NormalScreen,No,157.3505121,Intel Core i3,0,256,Intel,Windows
1176,Lenovo,Notebook,4,Windows 7,2.32,825.0,NormalScreen,No,141.2119981,Intel Core i7,0,0,Intel,Windows
1177,Lenovo,Gaming,16,Windows 10,3.31,1305.0,NormalScreen,Yes,141.2119981,Intel Core i7,0,512,Nvidia,Windows
1178,MSI,Gaming,16,Windows 10,1.91,2153.37,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
1179,HP,Notebook,4,Windows 10,2.07,650.0,NormalScreen,No,100.4546699,Intel Core i3,500,0,Intel,Windows
1180,Lenovo,2 in 1 Convertible,8,Windows 10,1.36,1637.0,TouchScreen,Yes,209.8006829,Intel Core i5,0,256,Intel,Windows
1181,Lenovo,Ultrabook,6,Windows 10,1.54,831.0,NormalScreen,No,141.2119981,Intel Core i7,0,256,Nvidia,Windows
1182,Dell,Notebook,8,Linux,1.98,895.01,NormalScreen,No,141.2119981,Intel Core i7,0,256,Nvidia,Others/No OS/Linux
1183,Acer,Notebook,4,Windows 10,2.1,333.0,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
1184,HP,Notebook,6,Windows 10,2.18,799.0,NormalScreen,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
1185,Asus,Gaming,8,Windows 10,2.591,909.0,NormalScreen,Yes,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
1186,Dell,2 in 1 Convertible,16,Windows 10,2.09,1179.0,TouchScreen,No,141.2119981,Intel Core i7,0,512,Intel,Windows
1187,Acer,Notebook,4,Windows 10,2.23,691.0,NormalScreen,No,141.2119981,Intel Core i5,0,256,Nvidia,Windows
1188,Dell,Ultrabook,8,Linux,1.23,1099.0,TouchScreen,No,276.0535301,Intel Core i5,0,256,Intel,Others/No OS/Linux
1189,Acer,Gaming,16,Windows 10,4.2,2599.0,NormalScreen,Yes,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
1190,Lenovo,Gaming,8,Windows 10,2.4,819.0,NormalScreen,Yes,141.2119981,Intel Core i5,1000,0,Nvidia,Windows
1191,HP,Notebook,4,Windows 10,1.86,485.0,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
1192,Apple,Ultrabook,8,Mac OS X,0.92,1163.0,NormalScreen,Yes,226.4155472,Other Intel Processor,0,0,Intel,Mac
1193,Dell,2 in 1 Convertible,8,Windows 10,1.6,1199.0,TouchScreen,Yes,165.6321181,Intel Core i5,0,256,Intel,Windows
1194,HP,Notebook,12,Windows 10,2.21,1327.0,NormalScreen,Yes,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
1195,Lenovo,Notebook,4,No OS,1.9,368.0,NormalScreen,No,100.4546699,Intel Core i3,1000,0,AMD,Others/No OS/Linux
1196,Asus,Gaming,16,Windows 10,4.3,2150.0,NormalScreen,Yes,127.3356746,Intel Core i7,1000,512,Nvidia,Windows
1197,Acer,Notebook,4,Linux,2.1,272.0,NormalScreen,No,100.4546699,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
1198,MSI,Gaming,16,Windows 10,2.43,2048.9,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
1199,Dell,Notebook,4,Windows 10,2.3,499.0,NormalScreen,No,100.4546699,Intel Core i3,0,128,AMD,Windows
1200,Lenovo,Notebook,8,No OS,2.2,629.0,NormalScreen,No,100.4546699,Intel Core i7,500,0,Nvidia,Others/No OS/Linux
1201,Dell,2 in 1 Convertible,16,Windows 10,2.0,1285.0,TouchScreen,No,141.2119981,Intel Core i7,0,512,Intel,Windows
1202,Dell,Ultrabook,16,Windows 10,1.2,2680.0,TouchScreen,No,276.0535301,Intel Core i7,0,512,Intel,Windows
1203,Asus,Gaming,8,Windows 10,2.2,1169.0,NormalScreen,No,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
1204,Dell,Notebook,8,Windows 10,2.36,889.0,NormalScreen,No,141.2119981,Intel Core i5,0,256,AMD,Windows
1205,HP,Notebook,8,Windows 10,1.91,579.0,NormalScreen,No,100.4546699,Intel Core i5,0,256,Intel,Windows
1206,Lenovo,Notebook,4,Windows 10,2.2,299.0,NormalScreen,No,100.4546699,AMD Processor,500,0,AMD,Windows
1207,Acer,Notebook,8,Windows 10,3.3,629.0,NormalScreen,No,106.1130621,Intel Core i3,1000,0,Nvidia,Windows
1208,Asus,Gaming,16,Windows 10,2.2,2449.0,NormalScreen,No,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
1209,Apple,Ultrabook,8,Mac OS X,0.92,1279.0,NormalScreen,Yes,226.4155472,Other Intel Processor,0,0,Intel,Mac
1210,Asus,Notebook,16,Windows 10,2.2,1749.0,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
1211,MSI,Gaming,16,Windows 10,2.43,1948.99,NormalScreen,Yes,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
1212,Dell,2 in 1 Convertible,8,Windows 10,2.191,999.0,TouchScreen,Yes,141.2119981,Intel Core i5,0,256,Intel,Windows
1213,Asus,Gaming,16,Windows 10,2.9,1949.0,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
1214,Acer,Netbook,2,Chrome OS,1.3,174.0,NormalScreen,No,135.0942112,Other Intel Processor,0,32,Intel,Others/No OS/Linux
1215,Acer,Notebook,4,Windows 10,3.3,598.0,NormalScreen,No,106.1130621,Intel Core i3,1000,0,Nvidia,Windows
1216,Lenovo,Notebook,8,No OS,2.8,539.0,NormalScreen,No,106.1130621,Intel Core i5,1000,0,Intel,Others/No OS/Linux
1217,Lenovo,Gaming,8,Windows 10,2.6,1272.0,NormalScreen,Yes,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
1218,Acer,2 in 1 Convertible,8,Windows 10,1.2,1149.0,TouchScreen,Yes,157.3505121,Intel Core i7,0,256,Intel,Windows
1219,Lenovo,Notebook,8,Windows 10,2.3,1529.0,NormalScreen,Yes,141.2119981,Intel Core i7,0,256,Intel,Windows
1220,MSI,Gaming,8,Windows 10,2.2,1476.11,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
1221,HP,Notebook,6,Windows 10,2.1,529.0,NormalScreen,No,141.2119981,AMD Processor,1000,0,AMD,Windows
1222,Dell,Ultrabook,8,Windows 7,1.26,1713.37,TouchScreen,No,176.2325736,Intel Core i5,0,256,Intel,Windows
1223,Dell,2 in 1 Convertible,4,Windows 10,2.08,509.0,TouchScreen,No,146.860478,Intel Core i3,500,0,Intel,Windows
1224,Asus,Notebook,4,Windows 10,2.65,309.0,NormalScreen,No,100.4546699,Other Intel Processor,1000,0,Intel,Windows
1225,Dell,Ultrabook,8,Windows 10,1.29,1477.0,TouchScreen,No,276.0535301,Intel Core i7,0,256,Intel,Windows
1226,Dell,Notebook,4,Linux,2.18,521.86,NormalScreen,No,100.4546699,Intel Core i5,1000,0,Intel,Others/No OS/Linux
1227,Lenovo,Gaming,16,Windows 10,2.6,1029.0,TouchScreen,Yes,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
1228,MSI,Gaming,8,Windows 10,2.2,1149.0,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
1229,Lenovo,Netbook,16,Windows 10,1.3,1650.0,TouchScreen,Yes,176.2325736,Intel Core i7,0,512,Intel,Windows
1230,Razer,Gaming,16,Windows 10,1.95,3499.0,NormalScreen,No,157.3505121,Intel Core i7,0,1000,Nvidia,Windows
1231,Dell,Notebook,8,Windows 10,2.3,469.01,TouchScreen,No,100.4546699,Intel Core i3,1000,0,Intel,Windows
1232,MSI,Gaming,16,Windows 10,2.7,1598.0,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
1233,Apple,Ultrabook,4,Mac OS X,1.08,959.0,NormalScreen,No,135.0942112,Intel Core i5,0,0,Intel,Mac
1234,HP,Notebook,4,Windows 10,2.1,478.0,NormalScreen,No,141.2119981,Intel Core i3,1000,0,Intel,Windows
1235,HP,Ultrabook,8,Windows 7,1.54,2198.19,NormalScreen,No,209.8006829,Intel Core i7,0,256,Intel,Windows
1236,Dell,Notebook,4,Windows 7,2.24,737.0,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
1237,MSI,Gaming,8,Windows 10,2.3,1169.0,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
1238,Lenovo,Notebook,16,Windows 10,1.4,1499.0,NormalScreen,Yes,165.6321181,Intel Core i7,0,512,Intel,Windows
1239,Lenovo,Notebook,6,Windows 10,2.2,597.57,NormalScreen,No,141.2119981,AMD Processor,0,256,AMD,Windows
1240,Asus,Ultrabook,8,Windows 10,1.45,1280.0,NormalScreen,No,165.6321181,Intel Core i7,0,256,Intel,Windows
1241,Acer,Notebook,4,Linux,2.4,361.8,NormalScreen,No,100.4546699,Intel Core i3,500,0,Intel,Others/No OS/Linux
1242,Dell,2 in 1 Convertible,16,Windows 10,2.77,1799.0,TouchScreen,No,127.3356746,Intel Core i7,0,512,Nvidia,Windows
1243,HP,Notebook,4,Windows 7,1.54,1099.99,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
1244,Asus,Gaming,16,Windows 10,2.5,1600.0,NormalScreen,Yes,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
1245,Dell,Notebook,4,Windows 10,1.6,875.0,NormalScreen,No,111.9352036,Intel Core i5,500,0,Intel,Windows
1246,Asus,Gaming,16,Windows 10,2.34,2325.0,NormalScreen,Yes,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
1247,Lenovo,Notebook,8,No OS,2.3,573.0,NormalScreen,Yes,141.2119981,Intel Core i5,0,256,Intel,Others/No OS/Linux
1248,Dell,2 in 1 Convertible,8,Windows 10,1.24,1813.0,TouchScreen,No,276.0535301,Intel Core i5,0,256,Intel,Windows
1249,Dell,Notebook,4,Linux,2.2,324.0,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Others/No OS/Linux
1250,HP,Notebook,4,Windows 10,1.86,399.0,NormalScreen,No,100.4546699,AMD Processor,500,0,AMD,Windows
1251,Lenovo,Notebook,6,Windows 10,2.4,569.0,NormalScreen,No,141.2119981,Intel Core i3,0,128,Nvidia,Windows
1252,Lenovo,Notebook,8,Windows 10,1.9,1072.0,NormalScreen,Yes,157.3505121,Intel Core i5,0,256,Intel,Windows
1253,Dell,Notebook,4,Windows 10,2.2,443.99,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
1254,Asus,Notebook,4,Windows 10,2.0,339.0,NormalScreen,No,100.4546699,Other Intel Processor,1000,0,Intel,Windows
1255,Asus,Gaming,16,Windows 10,4.0,1900.0,NormalScreen,Yes,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
1256,Dell,Notebook,4,Windows 10,2.29,490.0,NormalScreen,No,100.4546699,Intel Core i3,500,0,Intel,Windows
1257,Lenovo,Notebook,8,Windows 7,2.32,895.0,NormalScreen,No,141.2119981,Intel Core i7,0,0,AMD,Windows
1258,MSI,Gaming,8,Windows 10,2.4,1229.0,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
